Security,LOPBDY LME Comdty,returns,MA7,MA30,rolling_volatility,EMA5,EMA15,EMA30,MACD5,MACD15,MACD30,RSI,BB_upper,BB_middle,BB_lower,return_7d,target
2025-11-06 00:00:00,2000.5,-0.02176039119804396,2040.642857142857,1994.3809523809523,0.008214658556356912,2027.4712124460664,2014.276728428348,1996.2352735939014,27.614301277825007,14.419817260106583,-3.6216375743399567,64.19098143236074,2078.0436340902625,1996.0,1913.9563659097378,-0.011747063234191453,0
2025-11-05 00:00:00,2003.0,0.0012496875781053962,2033.0714285714287,1994.7727272727273,0.008006837830482803,2019.3141416307112,2012.8671373748045,1996.6717075555853,19.224409067524675,12.777404811617998,-3.4180250076012726,61.756373937677054,2078.505289168784,1998.1,1917.6947108312158,-0.00798801797304044,0
2025-11-04 00:00:00,1990.0,-0.006490264603095319,2023.2857142857142,1994.5652173913043,0.007976070207432202,2009.542761087141,2010.008745202954,1996.2412748100637,10.200416121227363,10.666400237040534,-3.1010701558498113,57.97872340425531,2078.3537307580104,1999.35,1920.3462692419894,-0.005527638190954774,0
2025-11-03 00:00:00,1995.0,0.002512562814070307,2016.2857142857142,1994.5833333333333,0.007802104038998012,2004.6951740580942,2008.1326520525847,1996.1611925642533,5.674484274840779,9.111962269331343,-2.8594972190001045,55.11363636363636,2076.7739603918726,2001.8,1926.826039608127,-0.011027568922305764,0
2025-10-31 00:00:00,2000.0,0.0025062656641603454,2011.0,1994.8,0.007638980121043088,2003.1301160387297,2007.1160705460115,1996.408857560108,4.036884757939788,8.022839265221592,-2.6843737206820606,52.121212121212125,2075.73931506673,2004.05,1932.3606849332702,-0.0235,0
2025-10-30 00:00:00,1986.0,-0.007000000000000006,2002.7857142857142,1994.4615384615386,0.007640254977669833,1997.4200773591533,2004.47656172776,1995.737318362682,-0.7032849378745141,6.353199430732275,-2.3860439343459348,47.75280898876404,2072.0919997133933,2006.35,1940.6080002866067,-0.01863041289023162,0
2025-10-29 00:00:00,1999.0,0.00654582074521648,1996.2142857142858,1994.6296296296296,0.007578762177641784,1997.9467182394355,2003.79199151179,1995.9478139521864,-0.2415801837385061,5.603693088615955,-2.240484470987667,46.24277456647399,2068.6438681502286,2008.95,1949.2561318497717,-0.030515257628814407,0
2025-10-28 00:00:00,1977.0,-0.011005502751375684,1992.857142857143,1994.0,0.007768120431659043,1990.9644788262906,2000.4429925728164,1994.725374342368,-5.654316009981585,3.8241977365441926,-1.8934204939041592,37.15846994535519,2067.1857188479776,2009.725,1952.2642811520222,-0.020738492665655032,0
2025-10-27 00:00:00,1987.0,0.005058168942842611,1990.5714285714287,1993.7586206896551,0.007675512622608134,1989.6429858841939,1998.7626185012143,1994.2269630944734,-6.263305630872992,2.856326986147451,-1.6793284205934924,28.57142857142857,2064.761492469561,2011.075,1957.388507530439,-0.02365374937091092,0
2025-10-24 00:00:00,1979.0,-0.004026170105686955,1989.0,1993.2666666666667,0.007583527080638904,1986.095323922796,1996.2922911885626,1993.2445783787011,-8.558649702265939,1.63831756350055,-1.409395246360873,26.126126126126124,2064.601067952284,2011.175,1957.7489320477155,-0.013895907023749368,0
2025-10-23 00:00:00,1973.0,-0.003031834259727084,1985.857142857143,1993.6333333333334,0.007476796278325124,1981.7302159485307,1993.3807547899924,1991.9384765478173,-11.319759630230237,0.33077921123140186,-1.1114990309436052,27.531645569620252,2065.7393533969494,2010.175,1954.6106466030508,-0.016725798276735936,0
2025-10-22 00:00:00,1953.0,-0.010136847440446073,1979.142857142857,1993.3666666666666,0.00771181134014806,1972.1534772990206,1988.3331604412433,1989.426316770539,-17.92983342205457,-1.7501502798318143,-0.6569939505361617,25.438596491228083,2068.9758746639554,2008.125,1947.2741253360443,0.0017921146953405018,1
2025-10-21 00:00:00,1949.0,-0.0020481310803891484,1973.857142857143,1992.8333333333333,0.007708678187783313,1964.4356515326804,1983.416515386088,1986.8181673014722,-22.604450986833626,-3.623587133426099,-0.22193521804183547,21.958456973293764,2071.261042827161,2004.975,1938.6889571728389,0.014879425346331451,1
2025-10-20 00:00:00,1938.0,-0.005643919958953303,1965.142857142857,1992.5666666666666,0.007572795572792638,1955.6237676884537,1977.7394509628268,1983.6686081207322,-27.783734644429614,-5.668051370056446,0.26110578784891914,19.94382022471909,2072.6759320115116,2000.675,1928.6740679884883,0.02786377708978328,1
2025-10-17 00:00:00,1936.0,-0.0010319917440660964,1959.2857142857142,1991.9333333333334,0.007521096099042219,1949.0825117923025,1972.5220195924735,1980.5932140484272,-30.813323701107947,-7.373815900936961,0.6973785550167122,26.199261992619924,2067.2612644683804,1994.675,1922.0887355316195,0.016012396694214875,1
2025-10-16 00:00:00,1940.0,0.0020661157024792765,1952.5714285714287,1991.9333333333334,0.0074010331113744205,1946.0550078615352,1968.4567671434143,1977.9742970130449,-30.885580558289348,-8.483821276410254,1.0337085932203536,27.007299270073005,2058.6977248416724,1988.75,1918.8022751583276,0.014948453608247423,1
2025-10-15 00:00:00,1951.5,0.005927835051546371,1948.642857142857,1992.0833333333333,0.007451685016923119,1947.8700052410236,1966.3371712504875,1976.2662778509132,-27.186095147702872,-8.718929138238991,1.2101774621867207,35.793357933579344,2050.8489994699294,1984.125,1917.4010005300704,0.008455034588777863,1
2025-10-14 00:00:00,1940.0,-0.005892902895208829,1943.9285714285713,1991.3666666666666,0.00739618548974208,1945.2466701606827,1963.0450248441766,1973.9265179895642,-27.212682051100956,-9.41432736760703,1.467165777780565,30.633802816901408,2043.8843320618137,1979.275,1914.6656679381865,0.023195876288659795,1
2025-10-13 00:00:00,1956.5,0.008505154639175228,1944.4285714285713,1991.25,0.007569471573158138,1948.9977801071218,1962.2268967386544,1972.8022265063667,-22.27939786675188,-9.050281235219245,1.5250485324929741,35.83061889250814,2032.6788105373053,1974.925,1917.1711894626947,0.015844620495783286,1
2025-10-10 00:00:00,1978.0,0.01098901098901095,1948.5714285714287,1991.2833333333333,0.007672404546819613,1958.6651867380813,1964.1985346463225,1973.1375667317623,-13.109978052542374,-7.576630144301134,1.3624019411386143,47.515527950310556,2019.077105216506,1971.575,1924.0728947834941,-0.010111223458038422,0
2025-10-09 00:00:00,1992.0,0.00707785642062686,1956.2857142857142,1991.25,0.007637845887610612,1969.776791158721,1967.6737178155322,1974.3544979103583,-3.4965095733380167,-5.599582916526742,1.0811971782993623,47.839506172839506,2017.7051173059251,1971.15,1924.594882694075,-0.017570281124497992,0
2025-10-08 00:00:00,1967.0,-0.012550200803212896,1960.7142857142858,1990.35,0.007973323104596756,1968.851194105814,1967.5895030885906,1973.8800141742063,-3.957417683129279,-5.219108700352763,1.0714023852628998,46.96969696969697,2013.4385472657016,1969.35,1925.2614527342982,-0.005083884087442806,0
2025-10-07 00:00:00,1969.0,0.0010167768174884628,1964.857142857143,1988.9166666666667,0.007777651948593661,1968.9007960705428,1967.7658152025167,1973.565174550064,-3.6256963266271214,-4.760677194653226,1.0386821528941255,44.267515923566876,2011.3047732968773,1968.3,1925.2952267031226,-0.005840528186896902,0
2025-10-06 00:00:00,1968.0,-0.000507872016251909,1967.2142857142858,1987.05,0.007675791820815332,1968.6005307136954,1967.7950883022022,1973.2061310307051,-3.5906659503509673,-4.396108361844199,1.0149343666587356,46.333333333333336,2008.0799609069904,1966.95,1925.8200390930097,-0.0012703252032520325,0
2025-10-03 00:00:00,1985.0,0.008638211382113736,1973.642857142857,1984.6833333333334,0.00723629541004535,1974.067020475797,1969.945702264427,1973.9670258029178,0.9270235646431502,-3.1942946467270303,0.8270288917638027,53.726708074534166,2005.2888327032836,1966.2,1927.1111672967165,-0.01309823677581864,0
2025-10-02 00:00:00,1987.5,0.0012594458438286438,1978.0714285714287,1982.3166666666666,0.007236789134840879,1978.5446803171983,1972.1399894813735,1974.840120912407,4.340979473537345,-2.0637113622874494,0.6364200687460198,62.02090592334495,2005.5291985686015,1966.275,1927.0208014313987,-0.021383647798742137,0
2025-10-01 00:00:00,1958.0,-0.014842767295597525,1975.2142857142858,1979.45,0.0075876109578388385,1971.6964535447992,1970.3724907962019,1973.7536614987034,-1.3069731622942982,-2.630935910891594,0.7502347916099552,52.66272189349112,2000.4486837325792,1964.225,1928.0013162674206,0.0030643513789581204,1
2025-09-30 00:00:00,1957.0,-0.0005107252298263143,1970.2142857142858,1976.7833333333333,0.007579496717855531,1966.7976356965328,1968.7009294466766,1972.6727801116904,-5.020351995220608,-3.117058245076805,0.8547924199369845,55.9748427672956,1999.0659865348248,1963.225,1927.384013465175,0.0035769034236075624,1
2025-09-29 00:00:00,1957.0,0.0,1968.7857142857142,1973.9,0.007536470548911567,1963.531757131022,1967.238313265842,1971.6616330077104,-7.1886018428238,-3.4820457080038523,0.9412740338646017,56.68789808917197,1995.8462620856235,1961.725,1927.6037379143763,0.0061318344404701075,1
2025-09-26 00:00:00,1957.5,0.00025549310168626604,1967.142857142857,1970.9833333333333,0.007532274596277575,1961.5211714206814,1966.0210241076118,1970.7479792652775,-8.219901703249889,-3.7200490163195354,1.006906141346235,55.700325732899024,1993.8211669343953,1960.65,1927.478833065605,-0.0038314176245210726,0
2025-09-25 00:00:00,1965.5,0.004086845466155786,1966.7857142857142,1969.8166666666666,0.006539301189695375,1962.8474476137876,1965.9558960941604,1970.4093999578404,-6.579471945408159,-3.471023465035387,0.9824803986446113,54.66666666666667,1993.025210927405,1960.275,1927.5247890725952,-0.006105316713304503,0
2025-09-24 00:00:00,1959.0,-0.0033070465530399273,1963.0714285714287,1968.35,0.006548552088083865,1961.5649650758585,1965.0864090823902,1969.6733096379799,-7.08959007154499,-3.568146065013252,1.0187544905763843,56.55172413793103,1993.1540940392929,1960.575,1927.9959059607072,0.0015313935681470138,1
2025-09-23 00:00:00,1945.0,-0.007146503318019359,1957.0,1966.85,0.006569556179707467,1956.0433100505725,1962.5756079470914,1968.0814832097233,-10.859055826653048,-4.326757930134136,1.1791173324977535,45.96491228070175,1993.3005539856688,1960.375,1927.4494460143312,0.006169665809768638,1
2025-09-22 00:00:00,1964.0,0.00976863753213375,1957.857142857143,1965.8166666666666,0.006822195236389275,1958.6955400337151,1962.7536569537049,1967.8181617123219,-7.991835778530685,-3.933718858540942,1.1307859000760345,45.00000000000001,1992.8894956204988,1961.675,1930.4605043795011,-0.010437881873727087,0
2025-09-19 00:00:00,1964.0,0.0,1958.857142857143,1964.6166666666666,0.006799427681629338,1960.4636933558104,1962.9094498344919,1967.571828698624,-6.024617581454322,-3.578861102772862,1.0835177613591895,38.888888888888886,1991.857807368289,1963.075,1934.292192631711,-0.013238289205702648,0
2025-09-18 00:00:00,1969.0,0.002545824847250522,1960.5714285714287,1964.05,0.006711561397572198,1963.3091289038737,1963.6707686051805,1967.6639687825837,-3.3652330750753663,-3.003593373768581,0.9896068036346151,50.94339622641509,1991.262466320936,1964.525,1937.7875336790642,-0.01345860843067547,0
2025-09-17 00:00:00,1950.0,-0.00964956830878616,1959.5,1962.4166666666667,0.00679567798635435,1958.8727526025825,1961.9619225295328,1966.5243578933848,-6.56647145199986,-3.4773015250495973,1.0851338388024487,42.27642276422764,1991.3492271460104,1964.45,1937.5507728539897,-0.0020512820512820513,0
2025-09-16 00:00:00,1953.5,0.0017948717948716997,1957.7857142857142,1961.6333333333334,0.006529751367034797,1957.0818350683885,1960.9041822133413,1965.684076738973,-7.473002019187788,-3.650654874234988,1.1292396513968015,44.223107569721115,1990.0456635883604,1965.125,1940.2043364116396,0.0002559508574353724,1
2025-09-15 00:00:00,1962.0,0.0043511645764013895,1958.2142857142858,1960.8,0.006510703429067539,1958.7212233789257,1961.0411594366738,1965.4463943687167,-5.6443665169781525,-3.3244304592301432,1.0808044728128152,40.17094017094017,1990.039719752337,1965.4,1940.760280247663,-0.004077471967380225,0
2025-09-12 00:00:00,1957.0,-0.0025484199796126372,1959.9285714285713,1960.0666666666666,0.006487884150890623,1958.1474822526172,1960.5360145070895,1964.9014656997674,-5.672508391738347,-3.2839761372661087,1.081475055411829,37.238493723849366,1988.5141317484804,1964.35,1940.1858682515194,0.000510986203372509,1
2025-09-11 00:00:00,1943.5,-0.00689831374552885,1957.0,1959.0833333333333,0.006580691603668437,1953.2649881684115,1958.4065126937032,1963.520725977202,-9.049817983769799,-3.908293458478056,1.205919825020601,42.9951690821256,1984.054463569973,1961.925,1939.795536430027,0.0018008747105737071,1
2025-09-10 00:00:00,1938.0,-0.0028299459737586297,1953.2857142857142,1958.5833333333333,0.006341877724344367,1948.1766587789411,1955.8556986069902,1961.87422752706,-12.337050621226808,-4.658010793177709,1.360518126891975,41.20370370370371,1984.8869793716553,1960.475,1936.0630206283445,0.008771929824561403,1
2025-09-09 00:00:00,1942.5,0.0023219814241486336,1949.5,1958.3666666666666,0.006349040009018494,1946.284439185961,1954.1862362811164,1960.6242773640238,-12.894921369750136,-4.99312427459472,1.4449168083126551,43.55555555555556,1984.4733821637349,1959.15,1933.8266178362653,0.0002574002574002574,1
2025-09-08 00:00:00,1946.0,0.0018018018018017834,1948.9285714285713,1958.6333333333334,0.006269551948405057,1946.189626123974,1953.1629567459768,1959.6807755986028,-12.0134855016845,-5.040154879681722,1.477663972944356,45.02164502164502,1983.6643463090927,1958.05,1932.4356536909072,-0.0010277492291880781,0
2025-09-05 00:00:00,1954.0,0.004110996916752319,1949.0,1959.2333333333333,0.006306144987114634,1948.7930840826493,1953.2675871527297,1959.3142739470802,-9.098685941108442,-4.624182871028097,1.422503923322438,45.02164502164502,1978.7828704566873,1956.5,1934.2171295433127,-0.00255885363357216,0
2025-09-04 00:00:00,1954.0,0.0,1947.857142857143,1959.7,0.006297782469437061,1950.5287227217664,1953.3591387586384,1958.9714175633976,-7.074768040972231,-4.244352004100165,1.3679268006590064,47.706422018348626,1971.6687869226243,1954.825,1937.9812130773757,-0.00127942681678608,0
2025-09-03 00:00:00,1958.0,0.0020470829068577334,1948.0,1959.9166666666667,0.006216659455385705,1953.0191484811776,1953.9392464138086,1958.9087454625333,-4.61371333617285,-3.6936154035417985,1.2758836451828302,56.56565656565656,1971.6687869226243,1954.825,1937.9812130773757,-0.006128702757916241,0
2025-09-02 00:00:00,1947.0,-0.005617977528089901,1948.5,1960.15,0.006207671549518755,1951.0127656541185,1953.0718406120825,1958.14043930366,-5.832476769354116,-3.7734018113901584,1.2951968801874045,40.65934065934066,1971.4876123640292,1954.325,1937.1623876359708,-0.007704160246533128,0
2025-09-01 00:00:00,1955.0,0.004108885464817691,1950.9285714285713,1960.1,0.006053329676444418,1952.3418437694127,1953.312860535572,1957.937830316327,-4.366714030099047,-3.39569726393961,1.2292725168153993,45.45454545454546,1971.3452404065765,1954.225,1937.1047595934233,-0.01329923273657289,0
2025-08-29 00:00:00,1943.0,-0.006138107416879812,1951.0,1958.9333333333334,0.0057819981178513485,1949.2278958462753,1952.0237529686256,1956.974099328177,-6.465213227346567,-3.669356104996268,1.2809902545552632,37.73584905660377,1971.2526869723115,1953.5,1935.7473130276885,-0.005661348430262481,0
2025-08-28 00:00:00,1944.0,0.0005146680391148184,1950.7142857142858,1957.3333333333333,0.005603724327990203,1947.485263897517,1951.0207838475474,1956.1370606618432,-7.341688948429237,-3.806168998398789,1.3101078158970267,46.59090909090909,1969.715931605599,1952.425,1935.1340683944009,-0.00977366255144033,0
2025-08-27 00:00:00,1949.0,0.002572016460905324,1950.0,1956.7333333333333,0.005173722638032136,1947.990175931678,1950.768185866604,1955.6766051352727,-6.405150777531389,-3.627140842605513,1.2812784260631815,47.486033519553075,1968.9922817186332,1951.925,1934.8577182813667,-0.0017957927142124167,0
2025-08-26 00:00:00,1951.5,0.0012827090815803466,1949.642857142857,1956.15,0.005176272060754585,1949.1601172877856,1950.8596626332785,1955.4071467394488,-5.020740776297089,-3.3211954308042095,1.2262886753660496,43.712574850299404,1969.0067739641092,1952.25,1935.4932260358908,-0.004611837048424289,0
2025-08-22 00:00:00,1946.0,-0.002818344862925981,1947.9285714285713,1955.4166666666667,0.005196856691756509,1948.106744858524,1950.2522048041187,1954.8002340465812,-5.468123719330379,-3.3226637737357123,1.22536546872675,43.452380952380956,1967.3667675298514,1951.35,1935.3332324701485,0.012076053442959919,1
2025-08-21 00:00:00,1932.0,-0.007194244604316502,1945.7857142857142,1953.65,0.0050533229218042925,1942.737829905683,1947.9706792036038,1953.3292512048665,-9.238900258997091,-4.006050961076198,1.3525210401865024,43.19526627218935,1966.8056365123716,1949.75,1932.6943634876284,0.021739130434782608,1
2025-08-20 00:00:00,1929.0,-0.0015527950310558758,1942.0714285714287,1951.7,0.005038149278820531,1938.1585532704555,1945.5993443031534,1951.7596220948753,-12.116196882026088,-4.675405849328172,1.4848719423937382,44.51219512195122,1964.6817515492744,1947.75,1930.8182484507256,0.015292897874546397,1
2025-08-19 00:00:00,1932.0,0.0015552099533437946,1940.5,1950.8333333333333,0.004321133636506565,1936.1057021803038,1943.8994262652593,1950.4848077661738,-12.815362775697622,-5.021638690742066,1.5637428101724709,43.47826086956522,1965.1374705453597,1946.85,1928.56252945464,0.016045548654244308,1
2025-08-18 00:00:00,1925.0,-0.0036231884057971175,1937.7857142857142,1949.7666666666667,0.004360166435233324,1932.4038014535358,1941.5369979821019,1948.8406266199693,-14.745332764983914,-5.612136236417882,1.6914924014495227,37.5,1965.8475752281,1945.425,1925.0024247719,0.025454545454545455,1
2025-08-15 00:00:00,1945.5,0.010649350649350575,1937.2857142857142,1949.3833333333334,0.004815401357456675,1936.769200969024,1942.032373234339,1948.6251023219068,-10.257775159235052,-4.994602893920046,1.5981261936476585,45.5958549222798,1963.4780016783677,1944.6,1925.721998321632,0.003341043433564636,1
2025-08-14 00:00:00,1942.5,-0.0015420200462605838,1936.0,1948.8833333333334,0.00482090832577105,1938.6794673126828,1942.0908265800467,1948.229934430171,-8.012177250520153,-4.600817983156276,1.5382898669679435,44.22110552763819,1961.8395117999505,1943.875,1925.9104882000495,-0.011840411840411841,0
2025-08-13 00:00:00,1969.5,0.013899613899613916,1939.357142857143,1949.0166666666667,0.005420561076651682,1948.9529782084553,1945.516973257541,1949.6021967249987,0.5718258351191707,-2.8641791157951957,1.2210443516626128,54.693877551020414,1966.4780143654054,1945.175,1923.8719856345945,-0.021325209444021324,0
2025-08-12 00:00:00,1974.0,0.0022848438690021844,1945.357142857143,1949.5166666666667,0.005396094324482882,1957.3019854723036,1949.0773516003483,1951.1762485491925,7.0231406821776545,-1.2014931897776933,0.8974037590664921,61.63793103448276,1971.5567112161832,1946.975,1922.3932887838166,-0.0243161094224924,0
2025-08-11 00:00:00,1958.5,-0.007852077001013202,1949.5714285714287,1949.9666666666667,0.005430951725127431,1957.7013236482026,1950.2551826503047,1951.648748642793,6.813504398085797,-0.6326365998120309,0.7609293926761893,51.417004048583,1972.7812623735492,1947.775,1922.768737626451,-0.009446004595353587,0
2025-08-08 00:00:00,1963.0,0.002297676793464376,1954.0,1949.9333333333334,0.005142830640059414,1959.4675490988018,1951.8482848190167,1952.3810874400324,7.682531274619578,0.06326699483452103,0.5960696158501833,58.62068965517242,1974.5172361864882,1948.625,1922.7327638135118,0.006622516556291391,1
2025-08-07 00:00:00,1974.0,0.005603667855323513,1961.0,1950.2666666666667,0.0052437617375064825,1964.3116993992014,1954.6172492166397,1953.7758559922884,10.881127339773457,1.1866771572117614,0.34528393286041137,61.904761904761905,1977.8326417417627,1949.625,1921.4173582582373,0.0048125633232016215,1
2025-08-06 00:00:00,1952.0,-0.011144883485309065,1961.9285714285713,1949.7,0.005613692304002013,1960.2077995994678,1954.2900930645596,1953.6612846379473,6.8831958407381535,0.9654893058300331,0.33668087921773804,51.04895104895105,1977.6814706968987,1949.525,1921.3685293031015,0.028432377049180328,1
2025-08-05 00:00:00,1919.5,-0.016649590163934413,1958.642857142857,1948.6833333333334,0.006137845099590502,1946.638533066312,1949.9413314314897,1951.457330790338,-4.180544488067426,-0.8777461228896755,0.6382532359584729,40.75144508670521,1978.4521090296755,1947.6,1916.7478909703243,0.0461057567074759,1
2025-08-04 00:00:00,1927.5,0.004167752018754856,1952.642857142857,1947.8166666666666,0.006183651057005834,1940.2590220442082,1947.1361650025535,1949.9116965458,-8.832716432068992,-1.955573473723689,0.8199580695227269,44.729344729344724,1978.7626562208332,1946.625,1914.4873437791668,0.04124513618677043,1
2025-08-01 00:00:00,1926.0,-0.0007782101167315147,1945.7857142857142,1946.6166666666666,0.006117509415448213,1935.506014696139,1944.4941443772343,1948.3690064460711,-11.875224633747393,-2.887094952651978,0.9877671161848411,48.15950920245399,1978.322636257714,1945.175,1912.0273637422858,0.04205607476635514,1
2025-07-31 00:00:00,1940.0,0.007268951194184803,1943.142857142857,1946.05,0.0062703059276051415,1937.004009797426,1943.93237633008,1947.8290705463248,-9.830471063579807,-2.9021045309259534,0.9945896853189424,53.16091954022989,1978.2411580845041,1945.025,1911.808841915496,0.01958762886597938,1
2025-07-30 00:00:00,1976.0,0.01855670103092777,1945.0,1947.1333333333334,0.007020133528647308,1950.0026731982844,1947.94082928882,1949.646549865917,1.0077835121676344,-1.0540603972967801,0.6516601798002739,60.628019323671495,1982.60141771465,1946.625,1910.64858228535,0.00025303643724696357,1
2025-07-29 00:00:00,1983.5,0.00379554655870451,1946.357142857143,1948.65,0.007013479122308593,1961.1684487988564,1952.3857256277174,1951.8306434229548,9.617625015415115,0.8349018442761462,0.2798196395135619,64.09638554216868,1987.933489381041,1948.35,1908.7665106189588,-0.0027728762288883285,0
2025-07-28 00:00:00,2007.5,0.012099823544239996,1954.2857142857142,1950.8166666666666,0.007307783819972769,1976.612299199238,1959.2750099242528,1955.4222148150225,20.917091992347878,3.5798027173627816,-0.27299239186754676,64.69194312796208,1998.776949469702,1951.15,1903.5230505302982,-0.033623910336239106,0
