Security,LOPBDY LME Comdty,Unnamed: 2,returns,MA7,MA30,rolling_volatility,return_7d,future_return,future_MA7,future_MA30,future_rolling_volatility,future_return_7d
2021-11-26 00:00:00,2296.0,-1.5,-0.025880356385235448,2299.714285714286,2310.2833333333333,0.01546970711284953,0.03052064631956912,-0.0006606474344857949,2254.214285714286,2279.8166666666666,0.012291612172212047,0.03796889295516926
2021-11-25 00:00:00,2331.0,0.47,0.015243902439024293,2313.4285714285716,2311.15,0.015415514835122084,0.042953020134228186,0.0006610841780521071,2264.8571428571427,2278.8333333333335,0.011782199241789025,0.033925318761384333
2021-11-24 00:00:00,2320.0,1.89,-0.004719004719004771,2326.1428571428573,2311.7166666666667,0.01544321502239535,0.03989242492155984,-0.0030830213609337465,2272.4285714285716,2278.366666666667,0.011660355446503382,0.023976475910427505
2021-11-23 00:00:00,2277.0,1.74,-0.018534482758620685,2321.4285714285716,2309.55,0.0154882591959961,-0.014285714285714285,-0.004638833664678543,2271.9285714285716,2277.5333333333333,0.011688904760404089,-0.0015510746731664082
2021-11-22 00:00:00,2238.0,0.36,-0.017127799736495364,2309.0,2307.7833333333333,0.015293420959209401,-0.03741935483870968,0.0028850421660009395,2265.9285714285716,2275.95,0.011446099854689942,-0.018248968064305888
2021-11-19 00:00:00,2230.0,-0.4,-0.00357462019660415,2292.714285714286,2304.016666666667,0.014647982489599573,-0.04863481228668942,-0.01947333480858593,2257.3571428571427,2273.55,0.011874674686081289,-0.026367831245880026
2021-11-18 00:00:00,2239.0,-1.86,0.004035874439461962,2275.8571428571427,2301.0833333333335,0.01464708239172348,-0.05006364022061943,-0.00022568269013767406,2249.4285714285716,2270.7833333333333,0.011829008577347989,-0.024443955075974456
2021-11-17 00:00:00,2281.5,-2.67,0.018981688253684625,2273.785714285714,2299.516666666667,0.015101424776257403,-0.006315331010452962,0.01760722347629806,2247.285714285714,2269.116666666667,0.012301171130868923,-0.006610841780520053
2021-11-16 00:00:00,2344.0,-1.88,0.02739425816348895,2275.6428571428573,2300.35,0.015920203615307268,0.005577005577005577,0.023513753327417897,2252.5,2269.45,0.013056002361121968,0.01607575423915437
2021-11-15 00:00:00,2389.0,-0.13,0.019197952218430014,2285.5,2303.016666666667,0.01625136449280368,0.029741379310344828,0.00845253576072813,2261.5,2270.7833333333333,0.013107355043856348,0.027833001988071572
2021-11-12 00:00:00,2392.0,0.25,0.0012557555462535674,2301.9285714285716,2305.7833333333333,0.01624961413949397,0.050505050505050504,0.014614227380184808,2276.8571428571427,2273.5333333333333,0.013321705575358441,0.04771415889924545
2021-11-11 00:00:00,2386.0,1.53,-0.0025083612040134318,2323.0714285714284,2308.25,0.01626452928734143,0.06613047363717604,0.002330014827367055,2292.0714285714284,2276.65,0.013304572667176027,0.047134321752600135
2021-11-10 00:00:00,2350.0,-2.04,-0.015088013411567514,2340.214285714286,2308.95,0.016485326330708656,0.053811659192825115,-0.011622992392223197,2309.6428571428573,2277.2833333333333,0.01299649754200195,0.055517941773865945
2021-11-09 00:00:00,2399.0,0.38,0.020851063829787186,2363.0714285714284,2311.516666666667,0.01688441832351889,0.07146047342563644,0.00042762454564893027,2327.4285714285716,2278.75,0.012838488812504163,0.05620767494356659
2021-11-08 00:00:00,2390.0,-0.21,-0.0037515631513130865,2378.5714285714284,2313.45,0.016897811022528055,0.047556432171816786,0.010899764907031484,2343.285714285714,2281.133333333333,0.01296761101414161,0.04924578527062999
2021-11-05 00:00:00,2395.0,-0.73,0.0020920502092049986,2385.8571428571427,2315.8166666666666,0.016878431384978073,0.021757679180887373,-0.005708245243128962,2349.6428571428573,2282.6,0.012989922581166602,0.01928912006935414
2021-11-04 00:00:00,2412.5,-0.39,0.007306889352818313,2389.214285714286,2317.733333333333,0.01676365066914457,0.009836751778987024,-0.0014884116521369783,2352.714285714286,2283.9333333333334,0.012995893554841507,0.009241349666881582
2021-11-03 00:00:00,2422.0,0.35,0.003937823834196941,2393.5,2321.5666666666666,0.016277971959962785,0.01254180602006689,0.011286201022146614,2354.714285714286,2286.95,0.012962893480701483,0.00593094683329803
2021-11-02 00:00:00,2413.5,-1.09,-0.0035094962840627186,2397.4285714285716,2324.55,0.016269674566380156,0.011525565800502935,-0.004843124868393334,2354.285714285714,2289.5666666666666,0.0130113565470923,-0.001267962806424345
2021-11-01 00:00:00,2440.0,-0.37,0.010979904702713927,2410.285714285714,2327.85,0.01632935990322021,0.03829787234042553,0.0067710537452390085,2360.0714285714284,2292.266666666667,0.01302303545321277,0.01731879409878127
2021-10-29 00:00:00,2449.0,0.45,0.0036885245901638886,2417.4285714285716,2333.483333333333,0.01547863590307684,0.020842017507294707,0.0021017234131988083,2366.4285714285716,2295.6,0.01294971623857081,0.019021158367172473
2021-10-28 00:00:00,2438.0,0.33,-0.004491629236422989,2424.285714285714,2337.0833333333335,0.015081689250688915,0.0200836820083682,0.01593959731543615,2374.5714285714284,2300.1833333333334,0.013211061124814957,0.024101479915433405
2021-10-27 00:00:00,2430.0,-0.63,-0.003281378178835115,2429.285714285714,2343.0833333333335,0.013512843888374294,0.014613778705636743,-0.015483071841453366,2379.285714285714,2303.5333333333333,0.013589388953674064,0.014033595577291091
2021-10-26 00:00:00,2445.5,-1.59,0.006378600823045311,2434.0,2350.3333333333335,0.013320781378552835,0.013678756476683937,0.015936254980079667,2389.9285714285716,2311.4166666666665,0.010943997144247597,0.03172913117546848
2021-10-25 00:00:00,2485.0,1.89,0.016152116131670446,2443.0,2358.6666666666665,0.013529143248958212,0.02601156069364162,0.0066047471620227505,2399.0714285714284,2319.5,0.010957217797013538,0.02695304274584123
2021-10-22 00:00:00,2439.0,0.99,-0.018511066398390397,2446.6428571428573,2365.6,0.014092777064834243,0.010565568676196395,-0.006356366618822995,2407.6428571428573,2326.5833333333335,0.011087609827095196,0.025391451544646636
2021-10-21 00:00:00,2415.0,1.26,-0.009840098400983988,2443.0714285714284,2369.1,0.012881743688906594,-0.010245901639344262,-0.009492364836978906,2410.6428571428573,2331.366666666667,0.01079729554201317,0.008827238335435058
2021-10-20 00:00:00,2385.0,-1.45,-0.012422360248447228,2433.9285714285716,2371.1,0.01309329112314829,-0.026133115557370357,0.007291666666666696,2415.4285714285716,2335.233333333333,0.01031315491547473,0.014052013422818792
2021-10-19 00:00:00,2420.0,-0.27,0.01467505241090139,2431.3571428571427,2373.633333333333,0.0132699184487872,-0.007383100902378999,-0.017166494312306102,2408.8571428571427,2338.5833333333335,0.010619194572803548,-0.018992568125516102
2021-10-18 00:00:00,2426.5,1.02,0.0026859504132230594,2430.8571428571427,2375.95,0.013247495528958932,-0.001440329218106996,0.0008417508417508657,2407.9285714285716,2342.1666666666665,0.010597219137733377,-0.002725938351855735
2021-10-15 00:00:00,2402.0,3.09,-0.010096847310941737,2424.6428571428573,2379.483333333333,0.012429066095548795,-0.017787773461459825,-0.017031118587047978,2395.785714285714,2344.45,0.011125801084451659,-0.03508771929824561
2021-10-14 00:00:00,2330.0,0,-0.029975020815986686,2402.5,2379.45,0.013417473997955436,-0.06237424547283702,-0.016042780748663055,2376.0,2345.4333333333334,0.011555694705679048,-0.056797211400451096
2021-10-13 00:00:00,2330.0,1.79,0.0,2386.9285714285716,2379.7833333333333,0.013386987965779017,-0.04469044690446904,-0.023695652173913007,2350.6428571428573,2344.8333333333335,0.012360542612225913,-0.07325629385059843
2021-10-12 00:00:00,2289.0,0.35,-0.017596566523605195,2368.9285714285716,2380.1833333333334,0.013342676212727047,-0.05217391304347826,-0.015141393898908895,2323.714285714286,2343.45,0.012636478321029498,-0.07854166666666666
